country,attraction,url,last_page_number
France,Basilica_du_Sacre_Coeur_de_Montmartre-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d190685-Reviews-Basilica_du_Sacre_Coeur_de_Montmartre-Paris_Ile_de_France.html#REVIEWS,1138
France,Arc_de_Triomphe-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d188709-Reviews-Arc_de_Triomphe-Paris_Ile_de_France.html#REVIEWS,1636
France,Musee_d_Orsay-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d188150-Reviews-Musee_d_Orsay-Paris_Ile_de_France.html#REVIEWS,2759
France,Musee_du_Louvre-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d188757-Reviews-Musee_du_Louvre-Paris_Ile_de_France.html#REVIEWS,3727
France,Musee_de_l_Orangerie-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d265635-Reviews-Musee_de_l_Orangerie-Paris_Ile_de_France.html#REVIEWS,828
France,Chateau_de_Chenonceau-Chenonceaux_Loire_Valley_Centre_Val_de_Loire,http://www.tripadvisor.com/Attraction_Review-g187123-d219171-Reviews-Chateau_de_Chenonceau-Chenonceaux_Loire_Valley_Centre_Val_de_Loire.html#REVIEWS,206
France,Luxembourg_Gardens-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d189687-Reviews-Luxembourg_Gardens-Paris_Ile_de_France.html#REVIEWS,1202
France,Claude_Monet_s_House_and_Gardens-Giverny_Eure_Haute_Normandie_Normandy,http://www.tripadvisor.com/Attraction_Review-g187185-d209762-Reviews-Claude_Monet_s_House_and_Gardens-Giverny_Eure_Haute_Normandie_Normandy.html#REVIEWS,350
France,Chateau_de_Villandry-Villandry_Loire_Valley_Centre_Val_de_Loire,http://www.tripadvisor.com/Attraction_Review-g187132-d546911-Reviews-Chateau_de_Villandry-Villandry_Loire_Valley_Centre_Val_de_Loire.html#REVIEWS,86
France,Jardin_des_Plantes-Nantes_Loire_Atlantique_Pays_de_la_Loire,http://www.tripadvisor.com/Attraction_Review-g187198-d4450649-Reviews-Jardin_des_Plantes-Nantes_Loire_Atlantique_Pays_de_la_Loire.html#REVIEWS,31
France,Parc_de_la_Tete_d_Or-Lyon_Rhone_Auvergne_Rhone_Alpes,http://www.tripadvisor.com/Attraction_Review-g187265-d2154102-Reviews-Parc_de_la_Tete_d_Or-Lyon_Rhone_Auvergne_Rhone_Alpes.html#REVIEWS,131
France,ZooParc_de_Beauval-Saint_Aignan_Loir_et_Cher_Centre_Val_de_Loire,http://www.tripadvisor.com/Attraction_Review-g1163090-d1523840-Reviews-ZooParc_de_Beauval-Saint_Aignan_Loir_et_Cher_Centre_Val_de_Loire.html#REVIEWS,29
France,Parc_Animalier_de_Sainte_Croix-Rhodes_Moselle_Grand_Est,http://www.tripadvisor.com/Attraction_Review-g2008065-d2255586-Reviews-Parc_Animalier_de_Sainte_Croix-Rhodes_Moselle_Grand_Est.html#REVIEWS,3
France,Parc_Animalier_Des_Pyrenees-Ayzac_Ost_Hautes_Pyrenees_Occitanie,http://www.tripadvisor.com/Attraction_Review-g1582534-d2287433-Reviews-Parc_Animalier_Des_Pyrenees-Ayzac_Ost_Hautes_Pyrenees_Occitanie.html#REVIEWS,6
France,Arc_de_Triomphe-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d188709-Reviews-Arc_de_Triomphe-Paris_Ile_de_France.html#REVIEWS,1636
France,Abbaye_du_Mont_Saint_Michel-Mont_Saint_Michel_Manche_Basse_Normandie_Normandy,http://www.tripadvisor.com/Attraction_Review-g196646-d207387-Reviews-Abbaye_du_Mont_Saint_Michel-Mont_Saint_Michel_Manche_Basse_Normandie_Normandy.html#REVIEWS,323
France,Vimy_Memorial-Vimy_Pas_de_Calais_Hauts_de_France,http://www.tripadvisor.com/Attraction_Review-g1061563-d547022-Reviews-Vimy_Memorial-Vimy_Pas_de_Calais_Hauts_de_France.html#REVIEWS,76
France,Army_Museum-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d189245-Reviews-Army_Museum-Paris_Ile_de_France.html#REVIEWS,245
France,Le_Puy_du_Fou-Les_Epesses_Vendee_Pays_de_la_Loire,http://www.tripadvisor.com/Attraction_Review-g1096448-d1234321-Reviews-Le_Puy_du_Fou-Les_Epesses_Vendee_Pays_de_la_Loire.html#REVIEWS,111
France,Le_Grand_Defi-Saint_Julien_des_Landes_Vendee_Pays_de_la_Loire,http://www.tripadvisor.com/Attraction_Review-g2715819-d3405941-Reviews-Le_Grand_Defi-Saint_Julien_des_Landes_Vendee_Pays_de_la_Loire.html#REVIEWS,19
France,Walt_Disney_Studios_Park-Marne_la_Vallee_Seine_et_Marne_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g226865-d285990-Reviews-Walt_Disney_Studios_Park-Marne_la_Vallee_Seine_et_Marne_Ile_de_France.html#REVIEWS,554
France,Nigloland-Dolancourt_Aube_Grand_Est,http://www.tripadvisor.com/Attraction_Review-g672831-d2243995-Reviews-Nigloland-Dolancourt_Aube_Grand_Est.html#REVIEWS,6
France,Ile_Saint_Louis-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d209761-Reviews-Ile_Saint_Louis-Paris_Ile_de_France.html#REVIEWS,190
France,Ile_de_la_Cite-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d601755-Reviews-Ile_de_la_Cite-Paris_Ile_de_France.html#REVIEWS,167
France,Iles_de_Lerins-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur,http://www.tripadvisor.com/Attraction_Review-g187221-d545972-Reviews-Iles_de_Lerins-Cannes_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html#REVIEWS,33
France,Iles_Lavezzi-Bonifacio_Corse_du_Sud_Corsica,http://www.tripadvisor.com/Attraction_Review-g612416-d674489-Reviews-Iles_Lavezzi-Bonifacio_Corse_du_Sud_Corsica.html#REVIEWS,9
France,Palais_Garnier_Opera_National_de_Paris-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d190204-Reviews-Palais_Garnier_Opera_National_de_Paris-Paris_Ile_de_France.html#REVIEWS,569
France,How_to_become_Parisian_in_one_hour-Paris_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187147-d1853199-Reviews-How_to_become_Parisian_in_one_hour-Paris_Ile_de_France.html#REVIEWS,174
France,The_Royal_Opera_L_Opera_Royal-Versailles_Yvelines_Ile_de_France,http://www.tripadvisor.com/Attraction_Review-g187148-d546426-Reviews-The_Royal_Opera_L_Opera_Royal-Versailles_Yvelines_Ile_de_France.html#REVIEWS,10
France,Durandal-Rocamadour_Lot_Occitanie,http://www.tripadvisor.com/Attraction_Review-g187173-d4760917-Reviews-Durandal-Rocamadour_Lot_Occitanie.html#REVIEWS,3
Germany,Miniatur_Wunderland-Hamburg,http://www.tripadvisor.com/Attraction_Review-g187331-d1027790-Reviews-Miniatur_Wunderland-Hamburg.html#REVIEWS,398
Germany,Europa_Park-Rust_Baden_Wurttemberg,http://www.tripadvisor.com/Attraction_Review-g488293-d482615-Reviews-Europa_Park-Rust_Baden_Wurttemberg.html#REVIEWS,182
Germany,Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia,http://www.tripadvisor.com/Attraction_Review-g187371-d192291-Reviews-Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia.html#REVIEWS,731
Germany,Reichstag_Building-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190517-Reviews-Reichstag_Building-Berlin.html#REVIEWS,1210
Germany,Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia,http://www.tripadvisor.com/Attraction_Review-g187371-d192291-Reviews-Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia.html#REVIEWS,731
Germany,Old_Town-Rothenburg_Middle_Franconia_Franconia_Bavaria,http://www.tripadvisor.com/Attraction_Review-g187319-d191293-Reviews-Old_Town-Rothenburg_Middle_Franconia_Franconia_Bavaria.html#REVIEWS,138
Germany,Memorial_of_the_Berlin_Wall-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d196239-Reviews-Memorial_of_the_Berlin_Wall-Berlin.html#REVIEWS,657
Germany,Dachau_Concentration_Camp_Memorial_Site-Dachau_Upper_Bavaria_Bavaria,http://www.tripadvisor.com/Attraction_Review-g315834-d243700-Reviews-Dachau_Concentration_Camp_Memorial_Site-Dachau_Upper_Bavaria_Bavaria.html#REVIEWS,287
Germany,Miniatur_Wunderland-Hamburg,http://www.tripadvisor.com/Attraction_Review-g187331-d1027790-Reviews-Miniatur_Wunderland-Hamburg.html#REVIEWS,398
Germany,Mercedes_Benz_Museum-Stuttgart_Baden_Wurttemberg,http://www.tripadvisor.com/Attraction_Review-g187291-d243381-Reviews-Mercedes_Benz_Museum-Stuttgart_Baden_Wurttemberg.html#REVIEWS,266
Germany,Topography_of_Terror-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190535-Reviews-Topography_of_Terror-Berlin.html#REVIEWS,803
Germany,Museum_Island-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190520-Reviews-Museum_Island-Berlin.html#REVIEWS,332
Germany,Brandenburg_Gate-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190518-Reviews-Brandenburg_Gate-Berlin.html#REVIEWS,1450
Germany,The_Holocaust_Memorial_Memorial_to_the_Murdered_Jews_of_Europe-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d617423-Reviews-The_Holocaust_Memorial_Memorial_to_the_Murdered_Jews_of_Europe-Berlin.html#REVIEWS,1269
Germany,Volkerschlachtdenkmal-Leipzig_Saxony,http://www.tripadvisor.com/Attraction_Review-g187400-d592815-Reviews-Volkerschlachtdenkmal-Leipzig_Saxony.html#REVIEWS,31
Germany,Victory_Column_Siegessaule-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d501639-Reviews-Victory_Column_Siegessaule-Berlin.html#REVIEWS,129
Germany,Leipzig_Zoo_Zoologischer_Garten_Leipzig-Leipzig_Saxony,http://www.tripadvisor.com/Attraction_Review-g187400-d243683-Reviews-Leipzig_Zoo_Zoologischer_Garten_Leipzig-Leipzig_Saxony.html#REVIEWS,29
Germany,Hamburg_Zoo-Hamburg,http://www.tripadvisor.com/Attraction_Review-g187331-d243268-Reviews-Hamburg_Zoo-Hamburg.html#REVIEWS,42
Germany,Tierpark_Hellabrunn-Munich_Upper_Bavaria_Bavaria,http://www.tripadvisor.com/Attraction_Review-g187309-d260473-Reviews-Tierpark_Hellabrunn-Munich_Upper_Bavaria_Bavaria.html#REVIEWS,59
Germany,Heimat_Tierpark_Olderdissen-Bielefeld_North_Rhine_Westphalia,http://www.tripadvisor.com/Attraction_Review-g187368-d2694093-Reviews-Heimat_Tierpark_Olderdissen-Bielefeld_North_Rhine_Westphalia.html#REVIEWS,10
Germany,English_Garden-Munich_Upper_Bavaria_Bavaria,http://www.tripadvisor.com/Attraction_Review-g187309-d242776-Reviews-English_Garden-Munich_Upper_Bavaria_Bavaria.html#REVIEWS,649
Germany,Tiergarten-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d191290-Reviews-Tiergarten-Berlin.html#REVIEWS,316
Germany,Park_Planten_un_Blomen-Hamburg,http://www.tripadvisor.com/Attraction_Review-g187331-d1850896-Reviews-Park_Planten_un_Blomen-Hamburg.html#REVIEWS,85
Germany,Sanssouci_Park-Potsdam_Brandenburg,http://www.tripadvisor.com/Attraction_Review-g187330-d501640-Reviews-Sanssouci_Park-Potsdam_Brandenburg.html#REVIEWS,64
Germany,Europa_Park-Rust_Baden_Wurttemberg,http://www.tripadvisor.com/Attraction_Review-g488293-d482615-Reviews-Europa_Park-Rust_Baden_Wurttemberg.html#REVIEWS,182
Germany,Playmobil_FunPark-Zirndorf_Middle_Franconia_Franconia_Bavaria,http://www.tripadvisor.com/Attraction_Review-g644173-d606291-Reviews-Playmobil_FunPark-Zirndorf_Middle_Franconia_Franconia_Bavaria.html#REVIEWS,23
Germany,Phantasialand-Bruhl_North_Rhine_Westphalia,http://www.tripadvisor.com/Attraction_Review-g679041-d735577-Reviews-Phantasialand-Bruhl_North_Rhine_Westphalia.html#REVIEWS,46
Germany,Wildparadies_Tripsdrill-Cleebronn_Baden_Wurttemberg,http://www.tripadvisor.com/Attraction_Review-g1947930-d261319-Reviews-Wildparadies_Tripsdrill-Cleebronn_Baden_Wurttemberg.html#REVIEWS,7
Germany,Miniatur_Wunderland-Hamburg,http://www.tripadvisor.com/Attraction_Review-g187331-d1027790-Reviews-Miniatur_Wunderland-Hamburg.html#REVIEWS,398
Germany,Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia,http://www.tripadvisor.com/Attraction_Review-g187371-d192291-Reviews-Cologne_Cathedral_Dom-Cologne_North_Rhine_Westphalia.html#REVIEWS,731
Germany,Reichstag_Building-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190517-Reviews-Reichstag_Building-Berlin.html#REVIEWS,1210
Germany,Brandenburg_Gate-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190518-Reviews-Brandenburg_Gate-Berlin.html#REVIEWS,1450
Germany,Berlin_Philharmonic-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d195027-Reviews-Berlin_Philharmonic-Berlin.html#REVIEWS,127
Germany,Zaubertheater_Black_Table_Magic_Theater-Aachen_North_Rhine_Westphalia,http://www.tripadvisor.com/Attraction_Review-g187367-d7900974-Reviews-Zaubertheater_Black_Table_Magic_Theater-Aachen_North_Rhine_Westphalia.html#REVIEWS,0
Germany,Theater_der_Schatten-Bamberg_Upper_Franconia_Franconia_Bavaria,http://www.tripadvisor.com/Attraction_Review-g198395-d6969585-Reviews-Theater_der_Schatten-Bamberg_Upper_Franconia_Franconia_Bavaria.html#REVIEWS,0
Germany,Friedrichstadt_Palast-Berlin,http://www.tripadvisor.com/Attraction_Review-g187323-d190603-Reviews-Friedrichstadt_Palast-Berlin.html#REVIEWS,75
Greece,Acropolis_Museum-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d735521-Reviews-Acropolis_Museum-Athens_Attica.html#REVIEWS,1569
Greece,Acropolis-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html#REVIEWS,1381
Greece,Meteora-Kastraki_Kalambaka_Trikala_Region_Thessaly,http://www.tripadvisor.com/Attraction_Review-g1070999-d523805-Reviews-Meteora-Kastraki_Kalambaka_Trikala_Region_Thessaly.html#REVIEWS,161
Greece,Parthenon-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198711-Reviews-Parthenon-Athens_Attica.html#REVIEWS,632
Greece,Parthenon-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198711-Reviews-Parthenon-Athens_Attica.html#REVIEWS,632
Greece,Delphi_Ruins-Delphi_Phocis_Region_Central_Greece,http://www.tripadvisor.com/Attraction_Review-g189408-d523823-Reviews-Delphi_Ruins-Delphi_Phocis_Region_Central_Greece.html#REVIEWS,158
Greece,Epidaurus_Theater-Epidavros_Argolis_Region_Peloponnese,http://www.tripadvisor.com/Attraction_Review-g815573-d198893-Reviews-Epidaurus_Theater-Epidavros_Argolis_Region_Peloponnese.html#REVIEWS,68
Greece,Village_of_Lindos-Lindos_Rhodes_Dodecanese_South_Aegean,http://www.tripadvisor.com/Attraction_Review-g227884-d523855-Reviews-Village_of_Lindos-Lindos_Rhodes_Dodecanese_South_Aegean.html#REVIEWS,379
Greece,Acropolis_Museum-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d735521-Reviews-Acropolis_Museum-Athens_Attica.html#REVIEWS,1569
Greece,Heraklion_Archaeological_Museum-Heraklion_Crete,http://www.tripadvisor.com/Attraction_Review-g189417-d195895-Reviews-Heraklion_Archaeological_Museum-Heraklion_Crete.html#REVIEWS,228
Greece,National_Archaeological_Museum-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198713-Reviews-National_Archaeological_Museum-Athens_Attica.html#REVIEWS,318
Greece,Museum_of_the_Royal_Tombs_of_Aigai_Vergina-Vergina_Imathia_Region_Central_Macedo,http://www.tripadvisor.com/Attraction_Review-g1082258-d2459889-Reviews-Museum_of_the_Royal_Tombs_of_Aigai_Vergina-Vergina_Imathia_Region_Central_Macedo.html#REVIEWS,32
Greece,Skaros_Rock-Imerovigli_Santorini_Cyclades_South_Aegean,http://www.tripadvisor.com/Attraction_Review-g635864-d3300798-Reviews-Skaros_Rock-Imerovigli_Santorini_Cyclades_South_Aegean.html#REVIEWS,84
Greece,St_Anthony_Gorge-Rethymnon_Rethymnon_Prefecture_Crete,http://www.tripadvisor.com/Attraction_Review-g189421-d2390622-Reviews-St_Anthony_Gorge-Rethymnon_Rethymnon_Prefecture_Crete.html#REVIEWS,11
Greece,Kaiser_s_Throne-Pelekas_Corfu_Ionian_Islands,http://www.tripadvisor.com/Attraction_Review-g1190427-d2269077-Reviews-Kaiser_s_Throne-Pelekas_Corfu_Ionian_Islands.html#REVIEWS,28
Greece,Acrocorinth-Corinth_Corinthia_Region_Peloponnese,http://www.tripadvisor.com/Attraction_Review-g189484-d232309-Reviews-Acrocorinth-Corinth_Corinthia_Region_Peloponnese.html#REVIEWS,14
Greece,Water_Park-Faliraki_Rhodes_Dodecanese_South_Aegean,http://www.tripadvisor.com/Attraction_Review-g635612-d292611-Reviews-Water_Park-Faliraki_Rhodes_Dodecanese_South_Aegean.html#REVIEWS,121
Greece,Star_Beach-Hersonissos_Crete,http://www.tripadvisor.com/Attraction_Review-g503710-d668766-Reviews-Star_Beach-Hersonissos_Crete.html#REVIEWS,80
Greece,Labyrinth_Theme_Park-Hersonissos_Crete,http://www.tripadvisor.com/Attraction_Review-g503710-d4601679-Reviews-Labyrinth_Theme_Park-Hersonissos_Crete.html#REVIEWS,21
Greece,Aqualand-Agios_Ioannis_Corfu_Ionian_Islands,http://www.tripadvisor.com/Attraction_Review-g1574356-d664631-Reviews-Aqualand-Agios_Ioannis_Corfu_Ionian_Islands.html#REVIEWS,73
Greece,Erechtheion-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d246656-Reviews-Erechtheion-Athens_Attica.html#REVIEWS,102
Greece,Hermes_by_Praxiteles-Olympia_Elis_Region_West_Greece,http://www.tripadvisor.com/Attraction_Review-g189487-d232310-Reviews-Hermes_by_Praxiteles-Olympia_Elis_Region_West_Greece.html#REVIEWS,13
Greece,Ermoupolis_City_Hall-Hermoupolis_Syros_Cyclades_South_Aegean,http://www.tripadvisor.com/Attraction_Review-g616163-d8020433-Reviews-Ermoupolis_City_Hall-Hermoupolis_Syros_Cyclades_South_Aegean.html#REVIEWS,7
Greece,Temple_of_Athena_Nike-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d246659-Reviews-Temple_of_Athena_Nike-Athens_Attica.html#REVIEWS,46
Greece,Parthenon-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198711-Reviews-Parthenon-Athens_Attica.html#REVIEWS,632
Greece,Monastery_of_Panagia_Hozoviotissa_Grace_of_Panagia_Virgin_Mary-Amorgos_Cyclades_So,http://www.tripadvisor.com/Attraction_Review-g189423-d737020-Reviews-Monastery_of_Panagia_Hozoviotissa_Grace_of_Panagia_Virgin_Mary-Amorgos_Cyclades_So.html#REVIEWS,26
Greece,Assos-Assos_Cephalonia_Ionian_Islands,http://www.tripadvisor.com/Attraction_Review-g775860-d4513401-Reviews-Assos-Assos_Cephalonia_Ionian_Islands.html#REVIEWS,90
Greece,Ancient_Agora_of_Athens-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198709-Reviews-Ancient_Agora_of_Athens-Athens_Attica.html#REVIEWS,183
Greece,Acropolis-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198706-Reviews-Acropolis-Athens_Attica.html#REVIEWS,1381
Greece,Parthenon-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d198711-Reviews-Parthenon-Athens_Attica.html#REVIEWS,632
Greece,Temple_of_Hephaestus-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d1064133-Reviews-Temple_of_Hephaestus-Athens_Attica.html#REVIEWS,174
Greece,Delphi_Ruins-Delphi_Phocis_Region_Central_Greece,http://www.tripadvisor.com/Attraction_Review-g189408-d523823-Reviews-Delphi_Ruins-Delphi_Phocis_Region_Central_Greece.html#REVIEWS,158
Greece,Temple_of_Hephaestus-Athens_Attica,http://www.tripadvisor.com/Attraction_Review-g189400-d1064133-Reviews-Temple_of_Hephaestus-Athens_Attica.html#REVIEWS,174
Greece,Monastery_of_Panagia_Hozoviotissa_Grace_of_Panagia_Virgin_Mary-Amorgos_Cyclades_So,http://www.tripadvisor.com/Attraction_Review-g189423-d737020-Reviews-Monastery_of_Panagia_Hozoviotissa_Grace_of_Panagia_Virgin_Mary-Amorgos_Cyclades_So.html#REVIEWS,26
Greece,Megalo_Meteoro_Monastery-Kalambaka_Trikala_Region_Thessaly,http://www.tripadvisor.com/Attraction_Review-g315843-d243300-Reviews-Megalo_Meteoro_Monastery-Kalambaka_Trikala_Region_Thessaly.html#REVIEWS,32
Greece,Temple_of_Apollo-Delphi_Phocis_Region_Central_Greece,http://www.tripadvisor.com/Attraction_Review-g189408-d199058-Reviews-Temple_of_Apollo-Delphi_Phocis_Region_Central_Greece.html#REVIEWS,43
Hungary,Parliament-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276817-Reviews-Parliament-Budapest_Central_Hungary.html#REVIEWS,1121
Hungary,Fisherman_s_Bastion-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276803-Reviews-Fisherman_s_Bastion-Budapest_Central_Hungary.html#REVIEWS,1005
Hungary,St_Stephen_s_Basilica_Szent_Istvan_Bazilika-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276822-Reviews-St_Stephen_s_Basilica_Szent_Istvan_Bazilika-Budapest_Central_Hungary.html#REVIEWS,776
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d1063833-Reviews-Shoes_on_the_Danube_Bank-Budapest_Central_Hungary.html#REVIEWS,726
Hungary,Fisherman_s_Bastion-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276803-Reviews-Fisherman_s_Bastion-Budapest_Central_Hungary.html#REVIEWS,1005
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d1063833-Reviews-Shoes_on_the_Danube_Bank-Budapest_Central_Hungary.html#REVIEWS,726
Hungary,Matthias_Church-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276808-Reviews-Matthias_Church-Budapest_Central_Hungary.html#REVIEWS,306
Hungary,Hospital_in_the_Rock-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d2169533-Reviews-Hospital_in_the_Rock-Budapest_Central_Hungary.html#REVIEWS,222
Hungary,Budapest_Pinball_Museum-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d6969659-Reviews-Budapest_Pinball_Museum-Budapest_Central_Hungary.html#REVIEWS,54
Hungary,Miniversum-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d6594455-Reviews-Miniversum-Budapest_Central_Hungary.html#REVIEWS,40
Hungary,Aeropark_Budapest-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d8369998-Reviews-Aeropark_Budapest-Budapest_Central_Hungary.html#REVIEWS,3
Hungary,Chocolate_Museum-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d10522908-Reviews-Chocolate_Museum-Budapest_Central_Hungary.html#REVIEWS,7
Hungary,Shoes_on_the_Danube_Bank-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d1063833-Reviews-Shoes_on_the_Danube_Bank-Budapest_Central_Hungary.html#REVIEWS,726
Hungary,Heroes_Square-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276827-Reviews-Heroes_Square-Budapest_Central_Hungary.html#REVIEWS,426
Hungary,Statue_of_St_Stephen-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d297078-Reviews-Statue_of_St_Stephen-Budapest_Central_Hungary.html#REVIEWS,45
Hungary,Anonymus_Szobor_Anonymous_Statue-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d3822703-Reviews-Anonymus_Szobor_Anonymous_Statue-Budapest_Central_Hungary.html#REVIEWS,30
Hungary,Zoo_Sosto-Nyiregyhaza_Szabolcs_Szatmar_Bereg_County_Northern_Great_Plain,http://www.tripadvisor.com/Attraction_Review-g754057-d2537012-Reviews-Zoo_Sosto-Nyiregyhaza_Szabolcs_Szatmar_Bereg_County_Northern_Great_Plain.html#REVIEWS,10
Hungary,Budapest_Zoo_Botanical_Garden-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d276871-Reviews-Budapest_Zoo_Botanical_Garden-Budapest_Central_Hungary.html#REVIEWS,153
Hungary,Veszprem_Zoo-Veszprem_Veszprem_County_Central_Transdanubia,http://www.tripadvisor.com/Attraction_Review-g274919-d279760-Reviews-Veszprem_Zoo-Veszprem_Veszprem_County_Central_Transdanubia.html#REVIEWS,7
Hungary,Szeged_Zoo-Szeged_Csongrad_County_Southern_Great_Plain,http://www.tripadvisor.com/Attraction_Review-g274912-d7106833-Reviews-Szeged_Zoo-Szeged_Csongrad_County_Southern_Great_Plain.html#REVIEWS,5
Hungary,Garden_of_Philosophy-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d4817679-Reviews-Garden_of_Philosophy-Budapest_Central_Hungary.html#REVIEWS,3
Hungary,Botanical_Garden_of_the_University_of_Szeged-Szeged_Csongrad_County_Southern_Grea,http://www.tripadvisor.com/Attraction_Review-g274912-d8059832-Reviews-Botanical_Garden_of_the_University_of_Szeged-Szeged_Csongrad_County_Southern_Grea.html#REVIEWS,2
Hungary,Nemzeti_Botanikus_Kert-Vacratot_Pest_County_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g8410189-d8406858-Reviews-Nemzeti_Botanikus_Kert-Vacratot_Pest_County_Central_Hungary.html#REVIEWS,0
Hungary,Szarvas_Botanical_Garden-Szarvas_Bekes_County_Southern_Great_Plain,http://www.tripadvisor.com/Attraction_Review-g2356048-d8822958-Reviews-Szarvas_Botanical_Garden-Szarvas_Bekes_County_Southern_Great_Plain.html#REVIEWS,0
Hungary,Palatinus_Strand-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d526980-Reviews-Palatinus_Strand-Budapest_Central_Hungary.html#REVIEWS,23
Hungary,Napfenyfurdo_Aquapolis-Szeged_Csongrad_County_Southern_Great_Plain,http://www.tripadvisor.com/Attraction_Review-g274912-d2634365-Reviews-Napfenyfurdo_Aquapolis-Szeged_Csongrad_County_Southern_Great_Plain.html#REVIEWS,15
Hungary,Bogacsi_Thermalfurdo-Bogacs_Borsod_Abauj_Zemplen_County_Northern_Hungary,http://www.tripadvisor.com/Attraction_Review-g1131877-d10384997-Reviews-Bogacsi_Thermalfurdo-Bogacs_Borsod_Abauj_Zemplen_County_Northern_Hungary.html#REVIEWS,0
Hungary,Vidam_Park-Budapest_Central_Hungary,http://www.tripadvisor.com/Attraction_Review-g274887-d526974-Reviews-Vidam_Park-Budapest_Central_Hungary.html#REVIEWS,4
