country,attraction,address
Norway,Trolltunga-Odda_Hardanger_Hordaland_Western_Norway,"Odda 5750, Norway"
Norway,Fjellstua_Viewpoint-Alesund_More_og_Romsdal_Western_Norway,"Aksla mountain, Alesund 6002, Norway"
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway"
Norway,Nidarosdomen-Trondheim_Trondheim_Municipality_Sor_Trondelag_Central_Norway,"Bispegata 11, Trondheim 7012, Norway"
Norway,Lom_Stave_church-Lom_Oppland_Eastern_Norway,"Jotunheimen, Lom 2686, Norway"
Norway,Heddal_Stave_Church-Notodden_Notodden_Municipality_Telemark_Eastern_Norway,"Heddalsvegen 412, Notodden 3676, Norway"
Norway,Svalbard_Kirke-Longyearbyen_Spitsbergen_Svalbard,"Longyearbyen 9171, Norway"
Norway,The_Norwegian_Museum_of_Cultural_History-Oslo_Eastern_Norway,"Museumsveien 10, Oslo 0287, Norway"
Norway,Bakklandet_Old_Town-Trondheim_Trondheim_Municipality_Sor_Trondelag_Central_Norway," | Oevre Bakklandet, Trondheim 7013, Norway"
Norway,Spiralen-Drammen_Drammen_Municipality_Buskerud_Eastern_Norway,"Drammen, Norway"
Norway,Brygga_i_Toensberg-Tonsberg_Tonsberg_Municipality_Vestfold_Eastern_Norway,"Nedre Langgate, Tonsberg 3126, Norway"
Norway,Mount_Floyen_and_the_Funicular_Floibanen-Bergen_Hordaland_Western_Norway,"Vetrelidsallmenningen 23A, Bergen 5014, Norway"
Norway,Pulpit_Rock-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway,"Forsand, Stavanger 4119, Norway"
Norway,Kjerag-Forsand_Municipality_Rogaland_Western_Norway,"Lysefjord, Norway"
Norway,Mount_Ulriken-Bergen_Hordaland_Western_Norway,"Haukelandsbakken 40 | Torgallmenningen 1, Bergen 5009, Norway"
Portugal,Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Rua Barbosa du Bocage, Sintra 2710-567, Portugal"
Portugal,Ponte_de_Dom_Luis_I-Porto_Porto_District_Northern_Portugal,"Porto, Portugal"
Portugal,Lisbon_Oceanarium-Lisbon_Lisbon_District_Central_Portugal,"Esplanada D. Carlos I | Doca dos Olivais, Lisbon 1990-005, Portugal"
Portugal,Caldeira_das_Sete_Cidades-Sao_Miguel_Azores,"From Ponta Delaga 10 km, Sao Miguel 9240-113, Portugal"
Portugal,Jeronimos_Monastery-Lisbon_Lisbon_District_Central_Portugal,"Praca do Imperio | Wrocław, Lisbon 1400-206, Portugal"
Portugal,Batalha_Monastery-Batalha_Leiria_District_Central_Portugal,"Largo Infante Dom Henrique 2440, Batalha 2440-484, Portugal"
Portugal,Monte_Palace_Tropical_Garden-Funchal_Madeira_Madeira_Islands,"Caminho do Monte 171, Funchal, Madeira 9050-288, Portugal"
Portugal,Castle_of_the_Moors-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Estrada da Pena | Parque de Monserrate, Sintra 2710-609, Portugal"
Portugal,Calouste_Gulbenkian_Museum_Founder_s_Collection-Lisbon_Lisbon_District_Central_Por,"Avenida de Berna 45a, Lisbon 1050-039, Portugal"
Portugal,National_Tile_Museum-Lisbon_Lisbon_District_Central_Portugal,"Rua Madre de Deus 4, Lisbon 1900-312, Portugal"
Portugal,Igreja_de_Sao_Roque-Lisbon_Lisbon_District_Central_Portugal,"Largo Trindade Coelho | Bairro Alto, Lisbon 1200-470, Portugal"
Portugal,Museu_Nacional_de_Machado_de_Castro-Coimbra_Coimbra_District_Central_Portugal,"Largo Doutor Jose Rodrigues, Coimbra 3000-236, Portugal"
Portugal,Caldeira_das_Sete_Cidades-Sao_Miguel_Azores,"From Ponta Delaga 10 km, Sao Miguel 9240-113, Portugal"
Portugal,Ponta_da_Piedade-Lagos_Faro_District_Algarve,"Lagos, Portugal"
Portugal,Cabo_da_Roca-Colares_Sintra_Municipality_Lisbon_District_Central_Portugal,"Estrada Cabo da Roca, Colares 2705-001, Portugal"
Portugal,Poca_Da_Dona_Beija-Furnas_Povoacao_Sao_Miguel_Azores,"Lomba das Barracas, Furnas, Povoacao, Sao Miguel 9675-044, Portugal"
Portugal,Arco_Triunfal_da_Rua_Augusta-Lisbon_Lisbon_District_Central_Portugal,"Rua Augusta 2 | Praça do Comércio, Lisbon 1100-053, Portugal"
Portugal,Santuario_Nacional_de_Cristo_Rei-Almada_Setubal_District_Alentejo,"Praceta do Cristo Rei 27A | Não é localizado em Lisboa e sim em Almada, Almada 2800-058, Portugal"
Portugal,Capela_Das_Aparicoes-Fatima_Santarem_District_Central_Portugal," | Santuario de Fatima, Fatima 2496-908, Portugal"
Portugal,Torre_de_Belem-Lisbon_Lisbon_District_Central_Portugal,"Avenida Brasilia - Belem, Lisbon 1400-038, Portugal"
Portugal,Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Rua Barbosa du Bocage, Sintra 2710-567, Portugal"
Portugal,Terra_Nostra_Gardens-Furnas_Povoacao_Sao_Miguel_Azores,"Rua Padre Jose Jacinto Botelho | Povoacao, Furnas, Povoacao, Sao Miguel 9675-061, Portugal"
Portugal,Monte_Palace_Tropical_Garden-Funchal_Madeira_Madeira_Islands,"Caminho do Monte 171, Funchal, Madeira 9050-288, Portugal"
Portugal,Miradouro_Sao_Pedro_de_Alcantara-Lisbon_Lisbon_District_Central_Portugal,"Rua de Sao Pedro de Alcantara - Bairro Alto, Lisbon 1250-237, Portugal"
Portugal,Jeronimos_Monastery-Lisbon_Lisbon_District_Central_Portugal,"Praca do Imperio | Wrocław, Lisbon 1400-206, Portugal"
Portugal,Park_and_National_Palace_of_Pena-Sintra_Sintra_Municipality_Lisbon_District_Centra,"Estrada da Pena, Sintra 2710-609, Portugal"
Portugal,Batalha_Monastery-Batalha_Leiria_District_Central_Portugal,"Largo Infante Dom Henrique 2440, Batalha 2440-484, Portugal"
Portugal,Centro_Historico_de_Guimaraes-Guimaraes_Braga_District_Northern_Portugal,"Guimaraes, Portugal"
Portugal,Quinta_da_Regaleira-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Rua Barbosa du Bocage, Sintra 2710-567, Portugal"
Portugal,Castle_of_the_Moors-Sintra_Sintra_Municipality_Lisbon_District_Central_Portugal,"Estrada da Pena | Parque de Monserrate, Sintra 2710-609, Portugal"
Portugal,Castelo_de_Marvao-Marvao_Portalegre_District_Alentejo,"Rua do Castelo, Marvao 7330-114, Portugal"
Portugal,Monsaraz_Castle_and_Walls-Monsaraz_Evora_District_Alentejo,"Largo do Castelo, Monsaraz 7200-175, Portugal"
Romania,Peles_Castle-Sinaia_Prahova_County_Southern_Romania,"Str. Pelesului nr. 2, Sinaia 106100, Romania"
Romania,Bucharest_Party_ON-Bucharest,"1 Coltei, Bucharest 61406, Romania"
Romania,Transfagarasan_Highway-Curtea_de_Arges_Arges_County_Southern_Romania,"Dn 7C | Sibiu and Arges County, Curtea de Arges 115300, Romania"
Romania,Herastrau_Park-Bucharest,"B-dul Aviatorilor, Bucharest, Romania"
Romania,Citadel_of_Alba_Iulia-Alba_Iulia_Alba_County_Central_Romania_Transylvania,"Calea Motilor, nr. 5A, Alba Iulia 510134, Romania"
Romania,Sucevita_Monastery-Sucevita_Suceava_County_Northeast_Romania,"Dn17a 169, Sucevita 727510, Romania"
Romania,Turnul_Sfatului_The_Tower_of_the_Council-Sibiu_Sibiu_County_Central_Romania_Transy,"Sibiu, Romania"
Romania,Peasant_Fortified_Church_at_Prejmer-Prejmer_Brasov_County_Central_Romania_Transyl,"East side of the Brasov Depression, Prejmer 507165, Romania"
Romania,Village_Museum_Muzeul_Satului-Bucharest,"Kiseleff Road 28-30 | In Herastrau Park, Bucharest 713211, Romania"
Romania,Spring_Palace_Palatul_Primaverii-Bucharest,"Primaverii Blvd., No.50 | District 1, Bucharest 011975, Romania"
Romania,Timisoara_Orthodox_Cathedral-Timisoara_Timis_County_Western_Romania_Transylvania,"Bulevardul Regele Ferdinand I, Timisoara, Romania"
Romania,Grigore_Antipa_National_Museum_of_Natural_History-Bucharest,"Sos. Kiseleff nr. 1, Bucharest 011341, Romania"
Romania,King_Matthias_Corvin_Statue-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvani,"Piata Unirii, Cluj-Napoca, Romania"
Romania,Carol_Park_Liberty_Park-Bucharest,"Filaret hill, Bucharest, Romania"
Romania,Timisoara_Historical_Center-Timisoara_Timis_County_Western_Romania_Transylvania,"Timisoara 300003, Romania"
Romania,Statue_of_King_Decebalus-Orsova_Mehedinti_County_Southwest_Romania," | The Danube's Rocky Bank, Orsova, Romania"
Romania,Parc_Aventura_Brasov-Brasov_Brasov_County_Central_Romania_Transylvania,"Strada Paltinului 16 bis | Nr. Lake Noua, Brasov 500312, Romania"
Romania,Complexul_de_Agrement-Tirgu_Mures_Mures_County_Central_Romania_Transylvania,"Tirgu Mures, Romania"
Romania,Paradisul_Acvatic-Brasov_Brasov_County_Central_Romania_Transylvania,"Bulevard Grivitei 2F-2G, Brasov 500182, Romania"
Romania,Horror_House_Bran-Bran_Brasov_County_Central_Romania_Transylvania,"Principala Street No. 502 A, Bran, Romania"
Romania,Cismigiu_Gardens-Bucharest,"Intersection of Piata Revolutiei and B-dul Kogalniceanu, Bucharest, Romania"
Romania,Botanical_Garden-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania,"Strada Republicii 42, Cluj-Napoca 400015, Romania"
Romania,Roses_Park-Timisoara_Timis_County_Western_Romania_Transylvania,"Academician Alexandru Borza Street, Timisoara, Romania"
Romania,Botanic_Garden-Iasi_Iasi_County_Northeast_Romania,"Str. Dumbrava Rosie nr. 7-9, Iasi, Romania"
Romania,La_Gradina_Zoo-Tirgu_Mures_Mures_County_Central_Romania_Transylvania,"Summer Street, no. 57., Tirgu Mures, Romania"
Romania,Delfinariu-Constanta_Constanta_County_Southeast_Romania,"Bulevard Mamaia nr. 255, Constanta 900552, Romania"
Romania,Oradea_Zoo-Oradea_Bihor_County_Northwest_Romania_Transylvania,"Aleea Matei Basarab # 1, Oradea 410095, Romania"
Romania,Zoo_Brasov-Brasov_Brasov_County_Central_Romania_Transylvania,"Strada Brazilor 1, Brasov 500313, Romania"
Romania,Bucegi_Mountains-Sinaia_Prahova_County_Southern_Romania,"Main Steet | Bucegi Mountains, Sinaia 106100, Romania"
Romania,Bicaz_Canyon-Bicaz_Neamt_County_Northeast_Romania,"Dn12c, Bicaz, Romania"
Romania,Cetatuia_Hill-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania,"Strada Gruia, Cluj-Napoca 400171, Romania"
Romania,Iron_Gates-Orsova_Mehedinti_County_Southwest_Romania,"Danube River, Orsova 225200, Romania"
Romania,Teatrul_National_Vasile_Alecsandri-Iasi_Iasi_County_Northeast_Romania,"Strada Barsescu Agatha 18, Iasi 700074, Romania"
Romania,Bucharest_National_Opera_House-Bucharest,"70-72, Mihail Kogalniceanu Boulevard, Bucharest, Romania"
Romania,National_Theater-Cluj_Napoca_Cluj_County_Northwest_Romania_Transylvania,"Piata Stefan cel Mare, Nr. 24, Cluj-Napoca, Romania"
Romania,Oradea_State_Theater_Teatrul_de_Stat_Oradea-Oradea_Bihor_County_Northwest_Romania_,"P-ta Regele Ferdinand nr.4 - 6, Oradea, Romania"
Romania,Transfagarasan_Highway-Curtea_de_Arges_Arges_County_Southern_Romania,"Dn 7C | Sibiu and Arges County, Curtea de Arges 115300, Romania"
Romania,Citadel_of_Alba_Iulia-Alba_Iulia_Alba_County_Central_Romania_Transylvania,"Calea Motilor, nr. 5A, Alba Iulia 510134, Romania"
Romania,Big_Square_Piata_Mare-Sibiu_Sibiu_County_Central_Romania_Transylvania,"Sibiu, Romania"
Romania,Council_Square-Brasov_Brasov_County_Central_Romania_Transylvania,"Piata Sfatului, Brasov, Romania"
Romania,Stavropoleos_Church_Biserica_Stravrapoleos-Bucharest,"Str. Stavropoleos nr.4, Bucharest, Romania"
Romania,Timisoara_Orthodox_Cathedral-Timisoara_Timis_County_Western_Romania_Transylvania,"Bulevardul Regele Ferdinand I, Timisoara, Romania"
Romania,Palace_of_Culture-Iasi_Iasi_County_Northeast_Romania,"Piata Stefan Cel Mare Si Sfant 1, Iasi 700028, Romania"
Romania,Voronet_Monastery-Gura_Humorului_Suceava_County_Northeast_Romania,"Gura Humorului, Romania"
Russia,Church_of_the_Savior_on_Spilled_Blood-St_Petersburg_Northwestern_District,"Griboyedov Canal Emb., 2A, St. Petersburg 191011, Russia"
Russia,State_Hermitage_Museum_and_Winter_Palace-St_Petersburg_Northwestern_District,"Dvortsovaya Square, 2, St. Petersburg, Russia"
Russia,Red_Square_Krasnaya_ploshchad-Moscow_Central_Russia,"Krasnaya ploshchad, Moscow, Russia"
Russia,St_Basil_s_Cathedral-Moscow_Central_Russia,"Krasnaya Sq., 2, Moscow 109012, Russia"
Russia,Red_Square_Krasnaya_ploshchad-Moscow_Central_Russia,"Krasnaya ploshchad, Moscow, Russia"
Russia,Palace_Square_Dvortsovaya_Ploshchad-St_Petersburg_Northwestern_District,"Dvortsovaya Ploshchad, St. Petersburg 190000, Russia"
Russia,Kolomenskoye_Historical_and_Architectural_Museum_and_Reserve-Moscow_Central_Russia,"Andropova Ave., 39, Moscow 154387, Russia"
Russia,Trinity_Sergius_Monastery_Troitse_Sergiyeva_Lavra-Sergiyev_Posad_Sergiyevo_Posadsk,"Sergiyev Posad, Russia"
Russia,State_Hermitage_Museum_and_Winter_Palace-St_Petersburg_Northwestern_District,"Dvortsovaya Square, 2, St. Petersburg, Russia"
Russia,St_Isaac_s_Cathedral_State_Museum_Memorial-St_Petersburg_Northwestern_District,"Isaakiyevskaya Sq., 4, St. Petersburg 190000, Russia"
Russia,The_State_Tretyakov_Gallery-Moscow_Central_Russia,"Lavrushinskiy ln, 10, Moscow 119017, Russia"
Russia,Catherine_Palace_and_Park-Pushkin_Pushkinsky_District_St_Petersburg_Northwestern_D,"Sadovaya St., 7, Pushkin, St. Petersburg 196601, Russia"
Russia,Catherine_Palace_and_Park-Pushkin_Pushkinsky_District_St_Petersburg_Northwestern_D,"Sadovaya St., 7, Pushkin, St. Petersburg 196601, Russia"
Russia,Aptekarskiy_Ogorod_Botanical_Garden-Moscow_Central_Russia,"Mira ave 26/1, Moscow 129090, Russia"
Russia,Park_And_Gardens_of_Peterhof-Peterhof_Petrodvortsovy_District_St_Petersburg_Nor,"Razvodnaya st., 2, Peterhof, St. Petersburg, Russia"
Russia,Alexander_Garden_Aleksandrovsky_Sad-Moscow_Central_Russia,"Manezhnaya ulitsa | near Kremlin, Moscow 125009, Russia"
Russia,Limpopo_Zoo-Nizhny_Novgorod_Nizhny_Novgorod_Oblast_Volga_District,"Yaroshenko St., 7B, Nizhny Novgorod, Russia"
Russia,Novosibirsk_Zoo-Novosibirsk_Novosibirsky_District_Novosibirsk_Oblast_Siberian_Dist,"Timiriazeva ulitsa 71/1, Novosibirsk 630001, Russia"
Russia,Udmurt_Zoo-Izhevsk_Udmurt_Republic_Volga_District,"Kirova St., 8, Izhevsk, Russia"
Russia,Kaliningrad_Zoo-Kaliningrad_Kaliningrad_Oblast_Northwestern_District,"Mira Ave., 26, Kaliningrad, Russia"
Russia,The_Motherland_Calls_Sculpture-Volgograd_Volgograd_Oblast_Southern_District,"Mamaev Kurgan, Volgograd, Russia"
Russia,Mamayev_Hill_Monuments-Volgograd_Volgograd_Oblast_Southern_District,"Mamayev Kurgan, Volgograd 400005, Russia"
Russia,Millennium_of_Russia-Veliky_Novgorod_Novgorod_Oblast_Northwestern_District,"Novrogod Kremlin, Veliky Novgorod, Russia"
Russia,Salavat_Yulaev_Monument-Ufa_Republic_of_Bashkortostan_Volga_District,"Salavat Yulaev Square, Ufa 450000, Russia"
Russia,Safari_Park-Gelendzhik_Gelendzhiksky_District_Krasnodar_Krai_Southern_District,"a/d Don, 1511 __, Gelendzhik 353477, Russia"
Russia,Sochi_Park-Sochi_Greater_Sochi_Krasnodar_Krai_Southern_District,"Olimpiyskiy Ave, 21 | Imeretinskaya lowland, Sochi 354340, Russia"
Russia,Divo_Ostrov-St_Petersburg_Northwestern_District,"Kemskaya st., 1A | Krestovsky Ostrov, St. Petersburg 197110, Russia"
Russia,H2O_Aquapark-Rostov_on_Don_Rostov_Oblast_Southern_District,"Mikhaila Nagibina Ave., 34, Rostov-on-Don 344068, Russia"
Russia,Red_Square_Krasnaya_ploshchad-Moscow_Central_Russia,"Krasnaya ploshchad, Moscow, Russia"
Russia,Palace_Square_Dvortsovaya_Ploshchad-St_Petersburg_Northwestern_District,"Dvortsovaya Ploshchad, St. Petersburg 190000, Russia"
Russia,The_Motherland_Calls_Sculpture-Volgograd_Volgograd_Oblast_Southern_District,"Mamaev Kurgan, Volgograd, Russia"
Russia,Curonian_Spit-Kaliningrad_Kaliningrad_Oblast_Northwestern_District,"98 Km peninsula Nationalpark KursiU Nerija | Klaipėda - Lesnoje, Kaliningrad 238535, Russia"
Russia,Bolshoi_Theatre-Moscow_Central_Russia,"Teatralny dr., 1, Moscow 109012, Russia"
Russia,State_Academical_Mariinskiy_Theatre-St_Petersburg_Northwestern_District,"Pisareva St., 20, St. Petersburg 190121, Russia"
Russia,Novosibirsk_State_Academic_Opera_and_Ballet_Theatre-Novosibirsk_Novosibirsky_Distr,"Krasny Ave., 36, Novosibirsk 630099, Russia"
Russia,Mikhailovsky_Opera_and_Ballet_Theater-St_Petersburg_Northwestern_District,"Iskusstv ploshchad, d. 1, St. Petersburg 191186, Russia"
Russia,Moscow_Metro-Moscow_Central_Russia,"Moscow 119048, Russia"
Russia,Catherine_Palace_and_Park-Pushkin_Pushkinsky_District_St_Petersburg_Northwestern_D,"Sadovaya St., 7, Pushkin, St. Petersburg 196601, Russia"
Russia,Bolshoi_Theatre-Moscow_Central_Russia,"Teatralny dr., 1, Moscow 109012, Russia"
Russia,Trinity_Sergius_Monastery_Troitse_Sergiyeva_Lavra-Sergiyev_Posad_Sergiyevo_Posadsk,"Sergiyev Posad, Russia"
Serbia,The_Belgrade_Fortress-Belgrade,"Kalemegdan Park, Belgrade 11000, Serbia"
Serbia,Ada_Ciganlija-Belgrade,"Ada Ciganlija 2, Belgrade 11030, Serbia"
Serbia,Knez_Mihailova-Belgrade,"between Kalemegdan and Terazije | center of Belgrade, Belgrade, Serbia"
Serbia,Skadarlija-Belgrade,"Skadarska Ulica, Belgrade, Serbia"
Serbia,Dunavska_Street-Novi_Sad_Vojvodina,"Novi Sad, Serbia"
Serbia,Museum_of_Aviation-Belgrade,"Airport Nikola Tesla, Belgrade 11271, Serbia"
Serbia,Sirogojno-Zlatibor_Central_Serbia,"Zlatibor, Serbia"
Serbia,Zepter_Museum_Belgrade-Belgrade,"42, Knez Mihailova Street, Belgrade, Serbia"
Serbia,The_Belgrade_Fortress-Belgrade,"Kalemegdan Park, Belgrade 11000, Serbia"
Serbia,The_National_Assembly-Belgrade,"13, Nikola Pasic Square, Belgrade, Serbia"
Serbia,Oplenac-Topola_Central_Serbia,"Kraljice Marije 4, Topola 34310, Serbia"
Serbia,Sremski_Karlovci-Sremski_Karlovci_Vojvodina,"Sremski Karlovci, Serbia"
Serbia,Millenary_Monument-Belgrade,"Gardos Hill, Belgrade, Serbia"
Serbia,Stari_Ras_and_Sopocani-Novi_Pazar_Central_Serbia,"Novi Pazar, Serbia"
Serbia,Djura_Jaksic_Monument-Novi_Sad_Vojvodina,"Novi Sad, Serbia"
Serbia,Monument_to_the_Victims_of_the_Raid-Novi_Sad_Vojvodina,"Novi Sad, Serbia"
Serbia,Ada_Ciganlija-Belgrade,"Ada Ciganlija 2, Belgrade 11030, Serbia"
Serbia,Danube_River-Belgrade,"Belgrade, Serbia"
Serbia,Sava_River-Belgrade,"Belgrade, Serbia"
Serbia,Stopica_Cave-Zlatibor_Central_Serbia,"Northeastern Side of Mountain Zlatibor, Zlatibor, Serbia"
Serbia,Knez_Mihailova-Belgrade,"between Kalemegdan and Terazije | center of Belgrade, Belgrade, Serbia"
Serbia,Skadarlija-Belgrade,"Skadarska Ulica, Belgrade, Serbia"
Serbia,Zemunski_kej-Zemun_Belgrade,"Kej Oslobodjenja bb, Zemun, Belgrade 11080, Serbia"
Serbia,Dunavska_Street-Novi_Sad_Vojvodina,"Novi Sad, Serbia"
Serbia,Saint_Petka_s_Chapel-Belgrade,"Belgrade, Serbia"
Serbia,Crkva_Svetog_Marka-Belgrade,"Bulevar Kralja Aleksandra Br. 17 | in the Tašmajdan park, Belgrade, Serbia"
Serbia,St_Michael_s_Cathedral-Belgrade,"Prince Sima Markovic 3, Belgrade 11000, Serbia"
Serbia,Church_of_the_Holy_Mother_of_God_Crkva_Ruzica-Belgrade,"6, Kalemegdan Fortress, Belgrade, Serbia"
Serbia,St_Michael_s_Cathedral-Belgrade,"Prince Sima Markovic 3, Belgrade 11000, Serbia"
Serbia,The_Name_of_Mary_Church-Novi_Sad_Vojvodina,"Center Square | Square of Freedom, Novi Sad, Serbia"
Serbia,Crkva_Svetog_Oca_Nikolaja-Zemun_Belgrade,"Sindjeliceva 45, Zemun, Belgrade 11080, Serbia"
Serbia,Church_of_Saint_Gerard-Vrsac_Vojvodina,"Zharka Zrenjanina 31, Vrsac 26300, Serbia"
Serbia,Crkva_Svetog_Marka-Belgrade,"Bulevar Kralja Aleksandra Br. 17 | in the Tašmajdan park, Belgrade, Serbia"
Serbia,St_Michael_s_Cathedral-Belgrade,"Prince Sima Markovic 3, Belgrade 11000, Serbia"
Serbia,City_Hall_Gradska_kuca-Subotica_Vojvodina,"Subotica, Serbia"
Serbia,Monastery_of_Ljubostinja-Vrnjacka_Banja_Central_Serbia,"Vrnjacka Banja, Serbia"
Spain,Basilica_of_the_Sagrada_Familia-Barcelona_Catalonia,"Carrer de Mallorca, 401, 08013 Barcelona, Spain"
Spain,Mezquita_Cathedral_de_Cordoba-Cordoba_Province_of_Cordoba_Andalucia,"Calle Cardenal Herrero,1, 14003 Cordoba, Spain"
Spain,Plaza_de_Espana-Seville_Province_of_Seville_Andalucia," | Parque de Maria Luisa, Seville, Spain"
Spain,SANDEMANs_NEW_Europe_Barcelona-Barcelona_Catalonia,"Placa de l'Angel | Jaume I Metro Exit, Barcelona, Spain"
Spain,Plaza_de_Espana-Seville_Province_of_Seville_Andalucia," | Parque de Maria Luisa, Seville, Spain"
Spain,The_Alhambra-Granada_Province_of_Granada_Andalucia,"Palacio de Carlos V, 18009 Granada, Spain"
Spain,Casa_Batllo-Barcelona_Catalonia,"Passeig de Gracia, 43, 08007 Barcelona, Spain"
Spain,Seville_Cathedral-Seville_Province_of_Seville_Andalucia,"Avenida de la Constitucion s/n, 41004 Seville, Spain"
Spain,Prado_National_Museum-Madrid,"Calle Ruiz de Alarcon 23, 28014 Madrid, Spain"
Spain,Real_Alcazar-Seville_Province_of_Seville_Andalucia,"Patio de Banderas, s/n., 41004 Seville, Spain"
Spain,Casa_Batllo-Barcelona_Catalonia,"Passeig de Gracia, 43, 08007 Barcelona, Spain"
Spain,Thyssen_Bornemisza_Museum_Museo_Thyssen_Bornemisza-Madrid,"Paseo Prado 8, 28014 Madrid, Spain"
Spain,Casa_Batllo-Barcelona_Catalonia,"Passeig de Gracia, 43, 08007 Barcelona, Spain"
Spain,Seville_Cathedral-Seville_Province_of_Seville_Andalucia,"Avenida de la Constitucion s/n, 41004 Seville, Spain"
Spain,Torre_Giralda-Seville_Province_of_Seville_Andalucia,"Plaza del Triunfo, Seville, Spain"
Spain,Casa_Mila_La_Pedrera-Barcelona_Catalonia,"Passeig de Gracia, 92, 08008 Barcelona, Spain"
Spain,Loro_Parque-Puerto_de_la_Cruz_Tenerife_Canary_Islands,"Avenida Loro Parque s/n, 38400 Puerto de la Cruz, Tenerife, Spain"
Spain,Bioparc_Valencia-Valencia_Province_of_Valencia_Valencian_Country,"Avenida Pio Baroja Escriptor 3 | Yes, 46015 Valencia, Spain"
Spain,City_of_the_Arts_and_Sciences-Valencia_Province_of_Valencia_Valencian_Country,"Av. del Professor Lopez Pinero, 7, 46013 Valencia, Spain"
Spain,Oceanografic_Valencia-Valencia_Province_of_Valencia_Valencian_Country,"Carrer Eduardo Primo Yufera, 1, 46024 Valencia, Spain"
Spain,Retiro_Park_Parque_del_Retiro-Madrid,"Between C. Alfonso XII and Avenida de Menendez Pelayo, 28010 Madrid, Spain"
Spain,Real_Alcazar-Seville_Province_of_Seville_Andalucia,"Patio de Banderas, s/n., 41004 Seville, Spain"
